Summary,Issue key,Issue id,Issue Type,Status,Project key,Project name,Project type,Project lead,Project lead id,Project description,Priority,Resolution,Assignee,Assignee Id,Reporter,Reporter Id,Creator,Creator Id,Created,Updated,Last Viewed,Resolved,Fix versions,Due date,Votes,Description,Environment,Watchers,Watchers Id,Original estimate,Remaining Estimate,Time Spent,Work Ratio,Σ Original Estimate,Σ Remaining Estimate,Σ Time Spent,Security Level,Custom field (Actual end),Custom field (Actual start),Custom field (Approvals),Custom field (Change reason),Custom field (Change risk),Custom field (Change type),Custom field (Development),Custom field (Epic Color),Custom field (Epic Name),Custom field (Epic Status),Custom field (Focus Areas),Custom field (Goals),Custom field (Impact),Custom field (Issue color),Custom field (Locked forms),Custom field (Open forms),Custom field (Project overview key),Custom field (Project overview status),Custom field (Rank),Custom field (Request Type),Custom field (Sentiment),Sprint,Custom field (Start date),Custom field (Story Points),Custom field (Story point estimate),Custom field (Submitted forms),Custom field (Target end),Custom field (Target start),Custom field (Team),Custom field (Total forms),Custom field (Vulnerability),Custom field (Vulnerability),Custom field ([CHART] Date of First Response),Custom field ([CHART] Time in Status),Parent,Parent key,Parent summary,Status Category,Status Category Changed
Display rating as stars,JUM-174,10714,Sub-task,To Do,JUM,JASSI USER MANAGEMENT,software,Justina J,712020:e065d815-2064-4acc-b8d1-1cb41cc190b2,,Medium,,,,Justina J,712020:e065d815-2064-4acc-b8d1-1cb41cc190b2,Justina J,712020:e065d815-2064-4acc-b8d1-1cb41cc190b2,02/Apr/26 1:39 PM,02/Apr/26 1:39 PM,,,222,,0,,,Justina J,712020:e065d815-2064-4acc-b8d1-1cb41cc190b2,,,,,,,,,,,com.atlassian.servicedesk.plugins.approvals.internal.customfield.ApprovalsCFValue@7adf4234,,,,,,,,,,,,,,,,0|i0027b:,,,JUM Sprint 1,,,,,,,,,,,,,10710,JUM-172,Course Rating Display,To Do,02/Apr/26 1:39 PM
Enroll Button on Course Card,JUM-175,10716,Task,To Do,JUM,JASSI USER MANAGEMENT,software,Justina J,712020:e065d815-2064-4acc-b8d1-1cb41cc190b2,,Medium,,,,Justina J,712020:e065d815-2064-4acc-b8d1-1cb41cc190b2,Justina J,712020:e065d815-2064-4acc-b8d1-1cb41cc190b2,02/Apr/26 1:39 PM,02/Apr/26 1:43 PM,,,222,,0,,,Justina J,712020:e065d815-2064-4acc-b8d1-1cb41cc190b2,,,,,,,,,,,com.atlassian.servicedesk.plugins.approvals.internal.customfield.ApprovalsCFValue@d8a2a23,,,,,,,,,,,,,,,,0|i0027j:,,,JUM Sprint 1,,,,,,,,,,,,,10676,JUM-155,Course Listing Page,To Do,02/Apr/26 1:39 PM
On click: adds course to user dashboard,JUM-176,10718,Sub-task,To Do,JUM,JASSI USER MANAGEMENT,software,Justina J,712020:e065d815-2064-4acc-b8d1-1cb41cc190b2,,Medium,,,,Justina J,712020:e065d815-2064-4acc-b8d1-1cb41cc190b2,Justina J,712020:e065d815-2064-4acc-b8d1-1cb41cc190b2,02/Apr/26 1:39 PM,02/Apr/26 1:39 PM,,,222,,0,,,Justina J,712020:e065d815-2064-4acc-b8d1-1cb41cc190b2,,,,,,,,,,,com.atlassian.servicedesk.plugins.approvals.internal.customfield.ApprovalsCFValue@4f53dfc1,,,,,,,,,,,,,,,,0|i0027r:,,,JUM Sprint 1,,,,,,,,,,,,,10716,JUM-175,Enroll Button on Course Card,To Do,02/Apr/26 1:39 PM
Shows success message after enrollment,JUM-177,10720,Sub-task,To Do,JUM,JASSI USER MANAGEMENT,software,Justina J,712020:e065d815-2064-4acc-b8d1-1cb41cc190b2,,Medium,,,,Justina J,712020:e065d815-2064-4acc-b8d1-1cb41cc190b2,Justina J,712020:e065d815-2064-4acc-b8d1-1cb41cc190b2,02/Apr/26 1:39 PM,02/Apr/26 1:39 PM,,,222,,0,,,Justina J,712020:e065d815-2064-4acc-b8d1-1cb41cc190b2,,,,,,,,,,,com.atlassian.servicedesk.plugins.approvals.internal.customfield.ApprovalsCFValue@523e1d79,,,,,,,,,,,,,,,,0|i0027z:,,,JUM Sprint 1,,,,,,,,,,,,,10716,JUM-175,Enroll Button on Course Card,To Do,02/Apr/26 1:39 PM
Course Detail Page,JUM-178,10721,Epic,To Do,JUM,JASSI USER MANAGEMENT,software,Justina J,712020:e065d815-2064-4acc-b8d1-1cb41cc190b2,,Medium,,,,Justina J,712020:e065d815-2064-4acc-b8d1-1cb41cc190b2,Justina J,712020:e065d815-2064-4acc-b8d1-1cb41cc190b2,02/Apr/26 1:40 PM,02/Apr/26 1:40 PM,,,222,,0,,,Justina J,712020:e065d815-2064-4acc-b8d1-1cb41cc190b2,,,,,,,,,,,com.atlassian.servicedesk.plugins.approvals.internal.customfield.ApprovalsCFValue@42ae3bf5,,,,,ghx-label-3,,To Do,,,,yellow,,,,,0|i00287:,,,,,,,,,,,,,,,,,,,To Do,02/Apr/26 1:40 PM
Course Information,JUM-179,10723,Story,To Do,JUM,JASSI USER MANAGEMENT,software,Justina J,712020:e065d815-2064-4acc-b8d1-1cb41cc190b2,,Medium,,,,Justina J,712020:e065d815-2064-4acc-b8d1-1cb41cc190b2,Justina J,712020:e065d815-2064-4acc-b8d1-1cb41cc190b2,02/Apr/26 1:40 PM,02/Apr/26 1:43 PM,,,222,,0,,,Justina J,712020:e065d815-2064-4acc-b8d1-1cb41cc190b2,,,,,,,,,,,com.atlassian.servicedesk.plugins.approvals.internal.customfield.ApprovalsCFValue@5523df51,,,,,,,,,,,,,,,,0|i0028f:,,,JUM Sprint 1,,,,,,,,,,,,,10721,JUM-178,Course Detail Page,To Do,02/Apr/26 1:40 PM
Video Preview,JUM-180,10725,Story,To Do,JUM,JASSI USER MANAGEMENT,software,Justina J,712020:e065d815-2064-4acc-b8d1-1cb41cc190b2,,Medium,,,,Justina J,712020:e065d815-2064-4acc-b8d1-1cb41cc190b2,Justina J,712020:e065d815-2064-4acc-b8d1-1cb41cc190b2,02/Apr/26 1:40 PM,02/Apr/26 1:43 PM,,,222,,0,,,Justina J,712020:e065d815-2064-4acc-b8d1-1cb41cc190b2,,,,,,,,,,,com.atlassian.servicedesk.plugins.approvals.internal.customfield.ApprovalsCFValue@68f38b78,,,,,,,,,,,,,,,,0|i0028n:,,,JUM Sprint 1,,,,,,,,,,,,,10721,JUM-178,Course Detail Page,To Do,02/Apr/26 1:40 PM
Enroll Now Button,JUM-181,10727,Story,To Do,JUM,JASSI USER MANAGEMENT,software,Justina J,712020:e065d815-2064-4acc-b8d1-1cb41cc190b2,,Medium,,,,Justina J,712020:e065d815-2064-4acc-b8d1-1cb41cc190b2,Justina J,712020:e065d815-2064-4acc-b8d1-1cb41cc190b2,02/Apr/26 1:40 PM,02/Apr/26 1:44 PM,,,222,,0,,,Justina J,712020:e065d815-2064-4acc-b8d1-1cb41cc190b2,,,,,,,,,,,com.atlassian.servicedesk.plugins.approvals.internal.customfield.ApprovalsCFValue@b12ab6c,,,,,,,,,,,,,,,,0|i0028v:,,,JUM Sprint 1,,,,,,,,,,,,,10721,JUM-178,Course Detail Page,To Do,02/Apr/26 1:40 PM
Course Information Display,JUM-182,10729,Task,To Do,JUM,JASSI USER MANAGEMENT,software,Justina J,712020:e065d815-2064-4acc-b8d1-1cb41cc190b2,,Medium,,,,Justina J,712020:e065d815-2064-4acc-b8d1-1cb41cc190b2,Justina J,712020:e065d815-2064-4acc-b8d1-1cb41cc190b2,02/Apr/26 1:40 PM,02/Apr/26 1:44 PM,,,222,,0,,,Justina J,712020:e065d815-2064-4acc-b8d1-1cb41cc190b2,,,,,,,,,,,com.atlassian.servicedesk.plugins.approvals.internal.customfield.ApprovalsCFValue@63e3354a,,,,,,,,,,,,,,,,0|i00293:,,,JUM Sprint 1,,,,,,,,,,,,,10721,JUM-178,Course Detail Page,To Do,02/Apr/26 1:40 PM
Display course title,JUM-183,10731,Sub-task,To Do,JUM,JASSI USER MANAGEMENT,software,Justina J,712020:e065d815-2064-4acc-b8d1-1cb41cc190b2,,Medium,,,,Justina J,712020:e065d815-2064-4acc-b8d1-1cb41cc190b2,Justina J,712020:e065d815-2064-4acc-b8d1-1cb41cc190b2,02/Apr/26 1:40 PM,02/Apr/26 1:40 PM,,,222,,0,,,Justina J,712020:e065d815-2064-4acc-b8d1-1cb41cc190b2,,,,,,,,,,,com.atlassian.servicedesk.plugins.approvals.internal.customfield.ApprovalsCFValue@5f4cbb4c,,,,,,,,,,,,,,,,0|i0029b:,,,JUM Sprint 1,,,,,,,,,,,,,10729,JUM-182,Course Information Display,To Do,02/Apr/26 1:40 PM
Display full description,JUM-184,10733,Sub-task,To Do,JUM,JASSI USER MANAGEMENT,software,Justina J,712020:e065d815-2064-4acc-b8d1-1cb41cc190b2,,Medium,,,,Justina J,712020:e065d815-2064-4acc-b8d1-1cb41cc190b2,Justina J,712020:e065d815-2064-4acc-b8d1-1cb41cc190b2,02/Apr/26 1:40 PM,02/Apr/26 1:40 PM,,,222,,0,,,Justina J,712020:e065d815-2064-4acc-b8d1-1cb41cc190b2,,,,,,,,,,,com.atlassian.servicedesk.plugins.approvals.internal.customfield.ApprovalsCFValue@2b841fbc,,,,,,,,,,,,,,,,0|i0029j:,,,JUM Sprint 1,,,,,,,,,,,,,10729,JUM-182,Course Information Display,To Do,02/Apr/26 1:40 PM
Display course duration,JUM-185,10735,Sub-task,To Do,JUM,JASSI USER MANAGEMENT,software,Justina J,712020:e065d815-2064-4acc-b8d1-1cb41cc190b2,,Medium,,,,Justina J,712020:e065d815-2064-4acc-b8d1-1cb41cc190b2,Justina J,712020:e065d815-2064-4acc-b8d1-1cb41cc190b2,02/Apr/26 1:40 PM,02/Apr/26 1:40 PM,,,222,,0,,,Justina J,712020:e065d815-2064-4acc-b8d1-1cb41cc190b2,,,,,,,,,,,com.atlassian.servicedesk.plugins.approvals.internal.customfield.ApprovalsCFValue@18b8b260,,,,,,,,,,,,,,,,0|i0029r:,,,JUM Sprint 1,,,,,,,,,,,,,10729,JUM-182,Course Information Display,To Do,02/Apr/26 1:40 PM
Display number of lectures,JUM-186,10737,Sub-task,To Do,JUM,JASSI USER MANAGEMENT,software,Justina J,712020:e065d815-2064-4acc-b8d1-1cb41cc190b2,,Medium,,,,Justina J,712020:e065d815-2064-4acc-b8d1-1cb41cc190b2,Justina J,712020:e065d815-2064-4acc-b8d1-1cb41cc190b2,02/Apr/26 1:40 PM,02/Apr/26 1:40 PM,,,222,,0,,,Justina J,712020:e065d815-2064-4acc-b8d1-1cb41cc190b2,,,,,,,,,,,com.atlassian.servicedesk.plugins.approvals.internal.customfield.ApprovalsCFValue@75784798,,,,,,,,,,,,,,,,0|i0029z:,,,JUM Sprint 1,,,,,,,,,,,,,10729,JUM-182,Course Information Display,To Do,02/Apr/26 1:40 PM
Video Preview Player,JUM-187,10739,Task,To Do,JUM,JASSI USER MANAGEMENT,software,Justina J,712020:e065d815-2064-4acc-b8d1-1cb41cc190b2,,Medium,,,,Justina J,712020:e065d815-2064-4acc-b8d1-1cb41cc190b2,Justina J,712020:e065d815-2064-4acc-b8d1-1cb41cc190b2,02/Apr/26 1:40 PM,02/Apr/26 1:44 PM,,,222,,0,,,Justina J,712020:e065d815-2064-4acc-b8d1-1cb41cc190b2,,,,,,,,,,,com.atlassian.servicedesk.plugins.approvals.internal.customfield.ApprovalsCFValue@fcb6a4e,,,,,,,,,,,,,,,,0|i002a7:,,,JUM Sprint 1,,,,,,,,,,,,,10721,JUM-178,Course Detail Page,To Do,02/Apr/26 1:40 PM
Preview video available on course detail page,JUM-188,10741,Sub-task,To Do,JUM,JASSI USER MANAGEMENT,software,Justina J,712020:e065d815-2064-4acc-b8d1-1cb41cc190b2,,Medium,,,,Justina J,712020:e065d815-2064-4acc-b8d1-1cb41cc190b2,Justina J,712020:e065d815-2064-4acc-b8d1-1cb41cc190b2,02/Apr/26 1:40 PM,02/Apr/26 1:40 PM,,,222,,0,,,Justina J,712020:e065d815-2064-4acc-b8d1-1cb41cc190b2,,,,,,,,,,,com.atlassian.servicedesk.plugins.approvals.internal.customfield.ApprovalsCFValue@35e73165,,,,,,,,,,,,,,,,0|i002af:,,,JUM Sprint 1,,,,,,,,,,,,,10739,JUM-187,Video Preview Player,To Do,02/Apr/26 1:40 PM
Play and Pause controls are functional,JUM-189,10743,Sub-task,To Do,JUM,JASSI USER MANAGEMENT,software,Justina J,712020:e065d815-2064-4acc-b8d1-1cb41cc190b2,,Medium,,,,Justina J,712020:e065d815-2064-4acc-b8d1-1cb41cc190b2,Justina J,712020:e065d815-2064-4acc-b8d1-1cb41cc190b2,02/Apr/26 1:40 PM,02/Apr/26 1:40 PM,,,222,,0,,,Justina J,712020:e065d815-2064-4acc-b8d1-1cb41cc190b2,,,,,,,,,,,com.atlassian.servicedesk.plugins.approvals.internal.customfield.ApprovalsCFValue@3e15b0e4,,,,,,,,,,,,,,,,0|i002an:,,,JUM Sprint 1,,,,,,,,,,,,,10739,JUM-187,Video Preview Player,To Do,02/Apr/26 1:40 PM
Enroll Now Button,JUM-190,10745,Task,To Do,JUM,JASSI USER MANAGEMENT,software,Justina J,712020:e065d815-2064-4acc-b8d1-1cb41cc190b2,,Medium,,,,Justina J,712020:e065d815-2064-4acc-b8d1-1cb41cc190b2,Justina J,712020:e065d815-2064-4acc-b8d1-1cb41cc190b2,02/Apr/26 1:40 PM,02/Apr/26 1:44 PM,,,222,,0,,,Justina J,712020:e065d815-2064-4acc-b8d1-1cb41cc190b2,,,,,,,,,,,com.atlassian.servicedesk.plugins.approvals.internal.customfield.ApprovalsCFValue@65596d7a,,,,,,,,,,,,,,,,0|i002av:,,,JUM Sprint 1,,,,,,,,,,,,,10721,JUM-178,Course Detail Page,To Do,02/Apr/26 1:40 PM
Paid course: redirects to payment page,JUM-191,10747,Sub-task,To Do,JUM,JASSI USER MANAGEMENT,software,Justina J,712020:e065d815-2064-4acc-b8d1-1cb41cc190b2,,Medium,,,,Justina J,712020:e065d815-2064-4acc-b8d1-1cb41cc190b2,Justina J,712020:e065d815-2064-4acc-b8d1-1cb41cc190b2,02/Apr/26 1:40 PM,02/Apr/26 1:40 PM,,,222,,0,,,Justina J,712020:e065d815-2064-4acc-b8d1-1cb41cc190b2,,,,,,,,,,,com.atlassian.servicedesk.plugins.approvals.internal.customfield.ApprovalsCFValue@2ff91b2d,,,,,,,,,,,,,,,,0|i002b3:,,,JUM Sprint 1,,,,,,,,,,,,,10745,JUM-190,Enroll Now Button,To Do,02/Apr/26 1:40 PM
Free course: directly added to user dashboard,JUM-192,10749,Sub-task,To Do,JUM,JASSI USER MANAGEMENT,software,Justina J,712020:e065d815-2064-4acc-b8d1-1cb41cc190b2,,Medium,,,,Justina J,712020:e065d815-2064-4acc-b8d1-1cb41cc190b2,Justina J,712020:e065d815-2064-4acc-b8d1-1cb41cc190b2,02/Apr/26 1:40 PM,02/Apr/26 1:40 PM,,,222,,0,,,Justina J,712020:e065d815-2064-4acc-b8d1-1cb41cc190b2,,,,,,,,,,,com.atlassian.servicedesk.plugins.approvals.internal.customfield.ApprovalsCFValue@685b1f1,,,,,,,,,,,,,,,,0|i002bb:,,,JUM Sprint 1,,,,,,,,,,,,,10745,JUM-190,Enroll Now Button,To Do,02/Apr/26 1:40 PM
My Courses,JUM-193,10750,Epic,To Do,JUM,JASSI USER MANAGEMENT,software,Justina J,712020:e065d815-2064-4acc-b8d1-1cb41cc190b2,,Medium,,,,Justina J,712020:e065d815-2064-4acc-b8d1-1cb41cc190b2,Justina J,712020:e065d815-2064-4acc-b8d1-1cb41cc190b2,02/Apr/26 1:40 PM,02/Apr/26 1:40 PM,,,222,,0,,,Justina J,712020:e065d815-2064-4acc-b8d1-1cb41cc190b2,,,,,,,,,,,com.atlassian.servicedesk.plugins.approvals.internal.customfield.ApprovalsCFValue@4bf20299,,,,,ghx-label-2,,To Do,,,,dark_yellow,,,,,0|i002bj:,,,,,,,,,,,,,,,,,,,To Do,02/Apr/26 1:40 PM
Enrolled Courses,JUM-194,10752,Story,To Do,JUM,JASSI USER MANAGEMENT,software,Justina J,712020:e065d815-2064-4acc-b8d1-1cb41cc190b2,,Medium,,,,Justina J,712020:e065d815-2064-4acc-b8d1-1cb41cc190b2,Justina J,712020:e065d815-2064-4acc-b8d1-1cb41cc190b2,02/Apr/26 1:40 PM,02/Apr/26 1:44 PM,,,222,,0,,,Justina J,712020:e065d815-2064-4acc-b8d1-1cb41cc190b2,,,,,,,,,,,com.atlassian.servicedesk.plugins.approvals.internal.customfield.ApprovalsCFValue@e61a47d,,,,,,,,,,,,,,,,0|i002br:,,,JUM Sprint 1,,,,,,,,,,,,,10750,JUM-193,My Courses,To Do,02/Apr/26 1:40 PM
Course Progress,JUM-195,10754,Story,To Do,JUM,JASSI USER MANAGEMENT,software,Justina J,712020:e065d815-2064-4acc-b8d1-1cb41cc190b2,,Medium,,,,Justina J,712020:e065d815-2064-4acc-b8d1-1cb41cc190b2,Justina J,712020:e065d815-2064-4acc-b8d1-1cb41cc190b2,02/Apr/26 1:40 PM,02/Apr/26 1:44 PM,,,222,,0,,,Justina J,712020:e065d815-2064-4acc-b8d1-1cb41cc190b2,,,,,,,,,,,com.atlassian.servicedesk.plugins.approvals.internal.customfield.ApprovalsCFValue@39faafe9,,,,,,,,,,,,,,,,0|i002bz:,,,JUM Sprint 1,,,,,,,,,,,,,10750,JUM-193,My Courses,To Do,02/Apr/26 1:40 PM
Continue Learning,JUM-196,10756,Story,To Do,JUM,JASSI USER MANAGEMENT,software,Justina J,712020:e065d815-2064-4acc-b8d1-1cb41cc190b2,,Medium,,,,Justina J,712020:e065d815-2064-4acc-b8d1-1cb41cc190b2,Justina J,712020:e065d815-2064-4acc-b8d1-1cb41cc190b2,02/Apr/26 1:40 PM,02/Apr/26 1:44 PM,,,222,,0,,,Justina J,712020:e065d815-2064-4acc-b8d1-1cb41cc190b2,,,,,,,,,,,com.atlassian.servicedesk.plugins.approvals.internal.customfield.ApprovalsCFValue@29790fea,,,,,,,,,,,,,,,,0|i002c7:,,,JUM Sprint 1,,,,,,,,,,,,,10750,JUM-193,My Courses,To Do,02/Apr/26 1:40 PM
Enrolled Courses List,JUM-197,10758,Task,To Do,JUM,JASSI USER MANAGEMENT,software,Justina J,712020:e065d815-2064-4acc-b8d1-1cb41cc190b2,,Medium,,,,Justina J,712020:e065d815-2064-4acc-b8d1-1cb41cc190b2,Justina J,712020:e065d815-2064-4acc-b8d1-1cb41cc190b2,02/Apr/26 1:40 PM,02/Apr/26 1:44 PM,,,222,,0,,,Justina J,712020:e065d815-2064-4acc-b8d1-1cb41cc190b2,,,,,,,,,,,com.atlassian.servicedesk.plugins.approvals.internal.customfield.ApprovalsCFValue@453d23f0,,,,,,,,,,,,,,,,0|i002cf:,,,JUM Sprint 1,,,,,,,,,,,,,10750,JUM-193,My Courses,To Do,02/Apr/26 1:40 PM
Display list of all enrolled courses,JUM-198,10760,Sub-task,To Do,JUM,JASSI USER MANAGEMENT,software,Justina J,712020:e065d815-2064-4acc-b8d1-1cb41cc190b2,,Medium,,,,Justina J,712020:e065d815-2064-4acc-b8d1-1cb41cc190b2,Justina J,712020:e065d815-2064-4acc-b8d1-1cb41cc190b2,02/Apr/26 1:40 PM,02/Apr/26 1:40 PM,,,222,,0,,,Justina J,712020:e065d815-2064-4acc-b8d1-1cb41cc190b2,,,,,,,,,,,com.atlassian.servicedesk.plugins.approvals.internal.customfield.ApprovalsCFValue@467c350e,,,,,,,,,,,,,,,,0|i002cn:,,,JUM Sprint 1,,,,,,,,,,,,,10758,JUM-197,Enrolled Courses List,To Do,02/Apr/26 1:40 PM
Course Progress Display,JUM-199,10762,Task,To Do,JUM,JASSI USER MANAGEMENT,software,Justina J,712020:e065d815-2064-4acc-b8d1-1cb41cc190b2,,Medium,,,,Justina J,712020:e065d815-2064-4acc-b8d1-1cb41cc190b2,Justina J,712020:e065d815-2064-4acc-b8d1-1cb41cc190b2,02/Apr/26 1:40 PM,02/Apr/26 1:44 PM,,,222,,0,,,Justina J,712020:e065d815-2064-4acc-b8d1-1cb41cc190b2,,,,,,,,,,,com.atlassian.servicedesk.plugins.approvals.internal.customfield.ApprovalsCFValue@2a954252,,,,,,,,,,,,,,,,0|i002cv:,,,JUM Sprint 1,,,,,,,,,,,,,10750,JUM-193,My Courses,To Do,02/Apr/26 1:40 PM
Show completion percentage for each enrolled course,JUM-200,10764,Sub-task,To Do,JUM,JASSI USER MANAGEMENT,software,Justina J,712020:e065d815-2064-4acc-b8d1-1cb41cc190b2,,Medium,,,,Justina J,712020:e065d815-2064-4acc-b8d1-1cb41cc190b2,Justina J,712020:e065d815-2064-4acc-b8d1-1cb41cc190b2,02/Apr/26 1:40 PM,02/Apr/26 1:40 PM,,,222,,0,,,Justina J,712020:e065d815-2064-4acc-b8d1-1cb41cc190b2,,,,,,,,,,,com.atlassian.servicedesk.plugins.approvals.internal.customfield.ApprovalsCFValue@450c453,,,,,,,,,,,,,,,,0|i002d3:,,,JUM Sprint 1,,,,,,,,,,,,,10762,JUM-199,Course Progress Display,To Do,02/Apr/26 1:40 PM
Continue Learning,JUM-201,10766,Task,To Do,JUM,JASSI USER MANAGEMENT,software,Justina J,712020:e065d815-2064-4acc-b8d1-1cb41cc190b2,,Medium,,,,Justina J,712020:e065d815-2064-4acc-b8d1-1cb41cc190b2,Justina J,712020:e065d815-2064-4acc-b8d1-1cb41cc190b2,02/Apr/26 1:40 PM,02/Apr/26 1:44 PM,,,222,,0,,,Justina J,712020:e065d815-2064-4acc-b8d1-1cb41cc190b2,,,,,,,,,,,com.atlassian.servicedesk.plugins.approvals.internal.customfield.ApprovalsCFValue@479fd0f7,,,,,,,,,,,,,,,,0|i002db:,,,JUM Sprint 1,,,,,,,,,,,,,10750,JUM-193,My Courses,To Do,02/Apr/26 1:40 PM
Resume course from the last watched lecture,JUM-202,10768,Sub-task,To Do,JUM,JASSI USER MANAGEMENT,software,Justina J,712020:e065d815-2064-4acc-b8d1-1cb41cc190b2,,Medium,,,,Justina J,712020:e065d815-2064-4acc-b8d1-1cb41cc190b2,Justina J,712020:e065d815-2064-4acc-b8d1-1cb41cc190b2,02/Apr/26 1:40 PM,02/Apr/26 1:40 PM,,,222,,0,,,Justina J,712020:e065d815-2064-4acc-b8d1-1cb41cc190b2,,,,,,,,,,,com.atlassian.servicedesk.plugins.approvals.internal.customfield.ApprovalsCFValue@ed2c610,,,,,,,,,,,,,,,,0|i002dj:,,,JUM Sprint 1,,,,,,,,,,,,,10766,JUM-201,Continue Learning,To Do,02/Apr/26 1:40 PM
Video Player,JUM-203,10769,Epic,To Do,JUM,JASSI USER MANAGEMENT,software,Justina J,712020:e065d815-2064-4acc-b8d1-1cb41cc190b2,,Medium,,,,Justina J,712020:e065d815-2064-4acc-b8d1-1cb41cc190b2,Justina J,712020:e065d815-2064-4acc-b8d1-1cb41cc190b2,02/Apr/26 1:40 PM,02/Apr/26 1:40 PM,,,222,,0,,,Justina J,712020:e065d815-2064-4acc-b8d1-1cb41cc190b2,,,,,,,,,,,com.atlassian.servicedesk.plugins.approvals.internal.customfield.ApprovalsCFValue@6260cd15,,,,,ghx-label-5,,To Do,,,,dark_teal,,,,,0|i002dr:,,,,,,,,,,,,,,,,,,,To Do,02/Apr/26 1:40 PM
Lecture Playback,JUM-204,10771,Story,To Do,JUM,JASSI USER MANAGEMENT,software,Justina J,712020:e065d815-2064-4acc-b8d1-1cb41cc190b2,,Medium,,,,Justina J,712020:e065d815-2064-4acc-b8d1-1cb41cc190b2,Justina J,712020:e065d815-2064-4acc-b8d1-1cb41cc190b2,02/Apr/26 1:40 PM,02/Apr/26 1:44 PM,,,222,,0,,,Justina J,712020:e065d815-2064-4acc-b8d1-1cb41cc190b2,,,,,,,,,,,com.atlassian.servicedesk.plugins.approvals.internal.customfield.ApprovalsCFValue@69a2db4b,,,,,,,,,,,,,,,,0|i002dz:,,,JUM Sprint 1,,,,,,,,,,,,,10769,JUM-203,Video Player,To Do,02/Apr/26 1:40 PM
Progress Tracking,JUM-205,10773,Story,To Do,JUM,JASSI USER MANAGEMENT,software,Justina J,712020:e065d815-2064-4acc-b8d1-1cb41cc190b2,,Medium,,,,Justina J,712020:e065d815-2064-4acc-b8d1-1cb41cc190b2,Justina J,712020:e065d815-2064-4acc-b8d1-1cb41cc190b2,02/Apr/26 1:40 PM,02/Apr/26 1:44 PM,,,222,,0,,,Justina J,712020:e065d815-2064-4acc-b8d1-1cb41cc190b2,,,,,,,,,,,com.atlassian.servicedesk.plugins.approvals.internal.customfield.ApprovalsCFValue@7d2f8e69,,,,,,,,,,,,,,,,0|i002e7:,,,JUM Sprint 1,,,,,,,,,,,,,10769,JUM-203,Video Player,To Do,02/Apr/26 1:40 PM
Next Lecture,JUM-206,10775,Story,To Do,JUM,JASSI USER MANAGEMENT,software,Justina J,712020:e065d815-2064-4acc-b8d1-1cb41cc190b2,,Medium,,,,Justina J,712020:e065d815-2064-4acc-b8d1-1cb41cc190b2,Justina J,712020:e065d815-2064-4acc-b8d1-1cb41cc190b2,02/Apr/26 1:40 PM,02/Apr/26 1:44 PM,,,222,,0,,,Justina J,712020:e065d815-2064-4acc-b8d1-1cb41cc190b2,,,,,,,,,,,com.atlassian.servicedesk.plugins.approvals.internal.customfield.ApprovalsCFValue@440ee677,,,,,,,,,,,,,,,,0|i002ef:,,,JUM Sprint 1,,,,,,,,,,,,,10769,JUM-203,Video Player,To Do,02/Apr/26 1:40 PM
Lecture Playback Controls,JUM-207,10777,Task,To Do,JUM,JASSI USER MANAGEMENT,software,Justina J,712020:e065d815-2064-4acc-b8d1-1cb41cc190b2,,Medium,,,,Justina J,712020:e065d815-2064-4acc-b8d1-1cb41cc190b2,Justina J,712020:e065d815-2064-4acc-b8d1-1cb41cc190b2,02/Apr/26 1:40 PM,02/Apr/26 1:44 PM,,,222,,0,,,Justina J,712020:e065d815-2064-4acc-b8d1-1cb41cc190b2,,,,,,,,,,,com.atlassian.servicedesk.plugins.approvals.internal.customfield.ApprovalsCFValue@5c7449af,,,,,,,,,,,,,,,,0|i002en:,,,JUM Sprint 1,,,,,,,,,,,,,10769,JUM-203,Video Player,To Do,02/Apr/26 1:40 PM
Play and Pause functionality,JUM-208,10779,Sub-task,To Do,JUM,JASSI USER MANAGEMENT,software,Justina J,712020:e065d815-2064-4acc-b8d1-1cb41cc190b2,,Medium,,,,Justina J,712020:e065d815-2064-4acc-b8d1-1cb41cc190b2,Justina J,712020:e065d815-2064-4acc-b8d1-1cb41cc190b2,02/Apr/26 1:40 PM,02/Apr/26 1:40 PM,,,222,,0,,,Justina J,712020:e065d815-2064-4acc-b8d1-1cb41cc190b2,,,,,,,,,,,com.atlassian.servicedesk.plugins.approvals.internal.customfield.ApprovalsCFValue@389833cc,,,,,,,,,,,,,,,,0|i002ev:,,,JUM Sprint 1,,,,,,,,,,,,,10777,JUM-207,Lecture Playback Controls,To Do,02/Apr/26 1:40 PM
Seek forward and backward,JUM-209,10781,Sub-task,To Do,JUM,JASSI USER MANAGEMENT,software,Justina J,712020:e065d815-2064-4acc-b8d1-1cb41cc190b2,,Medium,,,,Justina J,712020:e065d815-2064-4acc-b8d1-1cb41cc190b2,Justina J,712020:e065d815-2064-4acc-b8d1-1cb41cc190b2,02/Apr/26 1:40 PM,02/Apr/26 1:40 PM,,,222,,0,,,Justina J,712020:e065d815-2064-4acc-b8d1-1cb41cc190b2,,,,,,,,,,,com.atlassian.servicedesk.plugins.approvals.internal.customfield.ApprovalsCFValue@7a97dc47,,,,,,,,,,,,,,,,0|i002f3:,,,JUM Sprint 1,,,,,,,,,,,,,10777,JUM-207,Lecture Playback Controls,To Do,02/Apr/26 1:40 PM
